brain_surgeon,attr,operating_theatre,0.5
brain_surgeon,attr,precise,0.9
brain_surgeon,attr,skilful,0.8
brain_surgeon,attr,well_paid,0.75
brain_surgeon,control,disinfectant,0.5
brain_surgeon,control,scalpel,0.5
brain_surgeon,isa,doctor,0.5
brain_surgeon,isa,person,0.5
brain_surgeon,isa,profession,0.5
brain_surgeon,isa,surgeon,0.5
brain_surgeon,part,surgical_glove,0.5
brain_surgeon,part,surgical_mask,0.5
brain_surgeon,part,white_smock,0.5
brain_surgeon,perform,hypocratic_oath,0.5
brain_surgeon,perform,pre_op,0.5
brain_surgeon,perform,surgery,0.9
brand_loyalty,depend,customer_satisfaction,0.5
brand_loyalty,isa,belief_set,0.5
bread,attr,brown,0.3
bread,attr,white,0.7
bread,isa,food,0.5
break_arthur_excalibur,agent,king_arthur,0.5
break_arthur_excalibur,isa,event,0.5
break_arthur_excalibur,mode,accidental,0.5
break_arthur_excalibur,mode,unfortunate,0.5
break_arthur_excalibur,patient,excalibur,0.5
break_arthur_excalibur,predicate,break,0.5
break_arthur_excalibur,predicate,lose,0.5
break_arthur_excalibur,predicate,shatter,0.5
break_redford_baseball_bat,agent,robert_redford,0.5
break_redford_baseball_bat,isa,event,0.5
break_redford_baseball_bat,mode,accidental,0.5
break_redford_baseball_bat,mode,unfortunate,0.5
break_redford_baseball_bat,patient,wonderboy_baseball_bat,0.5
break_redford_baseball_bat,predicate,break,0.5
break_redford_baseball_bat,predicate,lose,0.5
break_redford_baseball_bat,predicate,shatter,0.5
brick,attr,basic,0.5
brick,attr,functional,0.5
brick,isa,element,0.5
brick,isa,raw_material,0.5
buckle,attr,central,0.5
buckle,attr,prominent,0.5
buckle,attr,shiny,0.5
buckle,isa,clothing,0.5
buckle,substance,metal,0.5
build_arthur_camelot,agent,king_arthur,0.5
build_arthur_camelot,isa,event,0.5
build_arthur_camelot,patient,camelot,0.5
build_arthur_camelot,predicate,build,0.5
build_arthur_camelot,predicate,organize,0.5
build_arthur_camelot,predicate,vitalize,0.5
