faiz_khaleed,isa,astronaut
antipyretic,isa,analgesic
charles_simonyi,isa,astronaut
policeman,atlocation,plate
stupid,isa,tv_show
refrigerator,atlocation,home
shearer,isa,dancer
judge,isa,official
ulfila,isa,interpreter
cabinet,atlocation,grocery_store
theater,atlocation,mall
medicine,synonym,regimen
machine,usedfor,print_newspaper
criminal,receivesaction,judge_in_courthouse
baker,capableof,break_egg
clear,isa,make
lock,createdby,locksmith
change_your_appearance,usedfor,get_job
mitchell,isa,general
hunter,capableof,spring_trap
collector,isa,book
perfect,synonym,hermaphroditic
potato,atlocation,soup
broil,isa,cook
gutter,isa,run
adelaide,isa,cutter
samuel_richardson,isa,artist
captain,antonym,crew
criminal,capableof,arm_bomb
car,atlocation,repair_shop
mattias_flink,isa,criminal
go_to_work,causes,get_pay
nux_vomica,isa,medicine
criminal,notdesires,get_catch_by_police
worker,capableof,mine_ore
perfect,antonym,error_fill
hitman,isa,comic_character
potato,atlocation,shop
name,atlocation,book
counselor,isa,health_professional
worker,capableof,bank_his_paycheck
paper,atlocation,computer_printer
get_away_with_crime,hassubevent,nothing
potato,atlocation,sink
mouse,atlocation,stew
lisa_nowak,isa,astronaut
get_job,causes,go_to_work
adult_worker,isa,human_adult
internal_medicine,isa,medicine
turner,definedas,name_of_person
clear,synonym,clean
free_agent,isa,professional
preserve,similarto,pickle
valeri_polyakov,isa,astronaut
wood,hasproperty,edible
operation_desert_storm,isa,video_game
aleksandr_balandin,isa,astronaut
terrorist,isa,book
grape,atlocation,fruit
manager,synonym,controller
build_cathedral,causes,you_use_lot_of_glass
season,partof,cook
orishejolomi_thomas,dbpedia/knownfor,tropical_medicine
reserve,derivedfrom,book
plate,antonym,food
turner,capableof,machine_metal
daniel_t_barry,isa,astronaut
aleksandar_panayotov_aleksandrov,isa,astronaut
preserver,isa,cook
old_master,isa,painter
division,isa,operation
cookie,hasproperty,edible
teaser,isa,device
human,atlocation,outerspace
rex_j_walheim,isa,astronaut
andrew_cunanan,isa,criminal
person,atlocation,restaurant
miner,capableof,mine_for_opal
kimveer_gill,isa,murderer
founder,isa,legal_agent
dentist,isa,doctor
sheet_of_paper,atlocation,office
ike_clanton,isa,outlaw
medicine,synonym,elixir
burn,derivedfrom,fire
have_religious_epiphany,causesdesire,build_cathedral
minor_surgery,isa,operation
john_allen_muhammad,isa,criminal
hunt,isa,architect
cry,isa,music_single
dental_care,isa,health_care
religion,atlocation,garage
criminalistics,derivedfrom,criminalist
thierry_paulin,isa,murderer
build_cathedral,hassubevent,lay_brick
jeremy_strohmeyer,isa,criminal
router,capableof,join_two_network_together
clinician,hascontext,medicine
hm_fulminante,isa,cutter
dress,entails,kill
print,hasprerequisite,ink
